lat,lon,individual,date
-16.8948158,-57.4060414,Fera,"2015-01-04 10:00:30"
-16.9826214,-57.3823439,Alice,"2015-01-04 11:00:13"
-16.8947622,-57.4060947,Fera,"2015-01-04 11:00:19"
-16.9247103,-57.3923661,Picole,"2015-01-04 11:00:30"
-16.8947878,-57.4061008,Fera,"2015-01-04 12:00:11"
-16.9247578,-57.3924372,Picole,"2015-01-04 12:00:18"
-16.9827075,-57.3821467,Alice,"2015-01-04 12:00:27"
-16.9242944,-57.3940236,Picole,"2015-01-04 13:00:30"
-16.8948286,-57.4060925,Fera,"2015-01-04 13:00:30"
-16.9825822,-57.3823403,Alice,"2015-01-04 13:00:52"
-16.9827894,-57.3816742,Alice,"2015-01-04 14:00:14"
-16.9243903,-57.3965117,Picole,"2015-01-04 14:00:15"
-16.8947969,-57.4061083,Fera,"2015-01-04 14:00:16"
-16.9821142,-57.3807283,Alice,"2015-01-04 15:00:08"
-16.9256581,-57.3933622,Picole,"2015-01-04 15:00:15"
-16.8942881,-57.4047231,Fera,"2015-01-04 15:00:47"
-16.982165,-57.3808025,Alice,"2015-01-04 16:00:22"
-16.9262,-57.3920214,Picole,"2015-01-04 16:00:30"
-16.926205,-57.3920186,Picole,"2015-01-04 16:01:12"
-16.9820683,-57.3806928,Alice,"2015-01-04 17:00:15"
-16.9820542,-57.3807019,Alice,"2015-01-04 18:00:16"
-16.9246758,-57.3923933,Picole,"2015-01-04 18:01:30"
-16.9826311,-57.3822497,Alice,"2015-01-04 19:00:19"
-16.9826772,-57.3820958,Alice,"2015-01-04 20:00:24"
-16.9248411,-57.3923464,Picole,"2015-01-04 20:02:19"
-16.9827428,-57.3818753,Alice,"2015-01-04 21:00:30"
-16.9827036,-57.3818717,Alice,"2015-01-04 22:00:30"
-16.9248347,-57.3923278,Picole,"2015-01-04 22:01:54"
-16.9826786,-57.3818725,Alice,"2015-01-04 23:00:14"
-16.8945506,-57.4046236,Fera,"2015-01-04 23:01:02"
-16.8948397,-57.4060264,Fera,"2015-01-05 00:00:18"
-16.9827178,-57.3821817,Alice,"2015-01-05 00:00:20"
-16.9248428,-57.3922389,Picole,"2015-01-05 00:01:15"
-16.8948586,-57.4060275,Fera,"2015-01-05 01:00:30"
-16.9827192,-57.3818839,Alice,"2015-01-05 01:00:53"
-16.9248186,-57.3923967,Picole,"2015-01-05 01:01:04"
-16.8948119,-57.40612,Fera,"2015-01-05 02:00:16"
-16.9826683,-57.3821161,Alice,"2015-01-05 02:00:25"
-16.9248869,-57.3924233,Picole,"2015-01-05 02:01:48"
-16.9826822,-57.382215,Alice,"2015-01-05 03:00:20"
-16.8948561,-57.4059306,Fera,"2015-01-05 03:00:29"
-16.92475,-57.3924042,Picole,"2015-01-05 03:01:06"
-16.8990275,-57.4802319,Anderson,"2015-01-05 04:00:55"
-16.9825917,-57.3824497,Alice,"2015-01-05 04:00:57"
-16.9246297,-57.392425,Picole,"2015-01-05 04:01:48"
-16.8944025,-57.4044392,Fera,"2015-01-05 04:02:55"
-16.9851514,-57.384,Alice,"2015-01-05 05:00:14"
-16.8938628,-57.4044022,Fera,"2015-01-05 05:00:28"
-16.9246375,-57.3924378,Picole,"2015-01-05 05:01:20"
-16.8989567,-57.4808008,Anderson,"2015-01-05 05:01:30"
-16.8940258,-57.4039936,Fera,"2015-01-05 06:00:12"
-16.9936042,-57.3835078,Alice,"2015-01-05 06:00:30"
-16.8996192,-57.4819,Anderson,"2015-01-05 06:00:55"
-16.92459,-57.3923733,Picole,"2015-01-05 06:01:54"
-16.8939875,-57.4012861,Fera,"2015-01-05 07:00:01"
-16.9859342,-57.3842686,Alice,"2015-01-05 07:00:08"
-16.899605,-57.4819097,Anderson,"2015-01-05 07:00:25"
-16.9222694,-57.3942939,Picole,"2015-01-05 07:01:19"
-16.9212208,-57.39453,Picole,"2015-01-05 08:00:15"
-16.9826758,-57.3822442,Alice,"2015-01-05 08:00:25"
-16.8764706,-57.4253325,Dale,"2015-01-05 08:00:30"
-16.8765381,-57.4253381,Dale,"2015-01-05 09:00:11"
-16.9826081,-57.3823403,Alice,"2015-01-05 09:00:13"
-16.92158,-57.3942008,Picole,"2015-01-05 09:00:17"
-16.8995692,-57.4818811,Anderson,"2015-01-05 09:00:51"
-16.8893869,-57.3983161,Fera,"2015-01-05 09:01:06"
-16.8765414,-57.4253203,Dale,"2015-01-05 10:00:15"
-16.8891136,-57.3982372,Fera,"2015-01-05 10:00:15"
-16.899335,-57.4801881,Anderson,"2015-01-05 10:00:19"
-16.9210067,-57.3931792,Picole,"2015-01-05 10:00:29"
-16.9827506,-57.3822892,Alice,"2015-01-05 10:00:39"
-16.9210308,-57.3931642,Picole,"2015-01-05 11:00:17"
-16.8990744,-57.4809822,Anderson,"2015-01-05 11:00:18"
-16.8764778,-57.4253178,Dale,"2015-01-05 11:00:26"
-16.9826747,-57.3822567,Alice,"2015-01-05 11:00:30"
-16.8849125,-57.3997394,Fera,"2015-01-05 11:00:54"
-16.9254408,-57.3940208,Picole,"2015-01-05 12:00:07"
-16.9829186,-57.3814969,Alice,"2015-01-05 12:00:14"
-16.8764364,-57.4252242,Dale,"2015-01-05 12:00:29"
-16.8869453,-57.4042656,Fera,"2015-01-05 12:00:58"
-16.8987819,-57.480725,Anderson,"2015-01-05 12:01:18"
-16.8764903,-57.4252736,Dale,"2015-01-05 13:00:04"
-16.8889286,-57.4059739,Fera,"2015-01-05 13:00:15"
-16.9257253,-57.3940269,Picole,"2015-01-05 13:00:30"
-16.9827281,-57.3821558,Alice,"2015-01-05 13:00:30"
-16.9115325,-57.4810142,Anderson,"2015-01-05 13:01:09"
-16.9821178,-57.380745,Alice,"2015-01-05 14:00:12"
-16.9258947,-57.3939969,Picole,"2015-01-05 14:00:15"
-16.8882822,-57.4083131,Fera,"2015-01-05 14:00:18"
-16.9112844,-57.4805061,Anderson,"2015-01-05 14:00:18"
-16.8764992,-57.4254842,Dale,"2015-01-05 14:00:30"
-16.9112003,-57.4805694,Anderson,"2015-01-05 15:00:11"
-16.9258747,-57.3938658,Picole,"2015-01-05 15:00:15"
-16.8764525,-57.4253661,Dale,"2015-01-05 15:00:48"
-16.9821575,-57.3807828,Alice,"2015-01-05 15:00:48"
-16.8864461,-57.4090239,Fera,"2015-01-05 15:00:54"
-16.9821206,-57.3807472,Alice,"2015-01-05 16:00:16"
-16.9255472,-57.3940231,Picole,"2015-01-05 16:00:18"
-16.8765364,-57.4254456,Dale,"2015-01-05 16:00:24"
-16.8864006,-57.4089608,Fera,"2015-01-05 16:00:31"
-16.91124,-57.4805328,Anderson,"2015-01-05 16:00:40"
-16.9258842,-57.39405,Picole,"2015-01-05 16:02:16"
-16.8764875,-57.4253933,Dale,"2015-01-05 17:00:20"
-16.9821531,-57.3807658,Alice,"2015-01-05 17:00:30"
-16.9113569,-57.4806858,Anderson,"2015-01-05 17:00:50"
-16.8863967,-57.408985,Fera,"2015-01-05 17:01:50"
-16.8765056,-57.4253669,Dale,"2015-01-05 18:00:10"
-16.9111706,-57.4805731,Anderson,"2015-01-05 18:00:11"
-16.9827136,-57.3822194,Alice,"2015-01-05 18:00:21"
-16.9247719,-57.3922856,Picole,"2015-01-05 18:01:14"
-16.8864244,-57.4090478,Fera,"2015-01-05 18:03:06"
-16.9827725,-57.3817489,Alice,"2015-01-05 19:00:06"
-16.9112108,-57.4805775,Anderson,"2015-01-05 19:00:30"
-16.8864647,-57.4090247,Fera,"2015-01-05 19:00:48"
-16.88649,-57.4090447,Fera,"2015-01-05 20:00:18"
-16.9828122,-57.3816917,Alice,"2015-01-05 20:00:30"
-16.8763175,-57.4374914,Dale,"2015-01-05 20:00:49"
-16.9111233,-57.4806039,Anderson,"2015-01-05 20:00:51"
-16.9247722,-57.3922789,Picole,"2015-01-05 20:01:47"
-16.9086158,-57.4727311,Anderson,"2015-01-05 21:00:15"
-16.9827686,-57.3817664,Alice,"2015-01-05 21:00:54"
-16.8762767,-57.4375,Dale,"2015-01-05 21:01:08"
-16.8865825,-57.4090361,Fera,"2015-01-05 21:01:18"
-16.9826314,-57.3822294,Alice,"2015-01-05 22:00:20"
-16.9240675,-57.3923297,Picole,"2015-01-05 22:01:17"
-16.8763133,-57.4375153,Dale,"2015-01-05 22:02:04"
-16.9189458,-57.4487994,Anderson,"2015-01-05 23:00:19"
-16.9830369,-57.3822219,Alice,"2015-01-05 23:00:29"
-16.8864436,-57.4089878,Fera,"2015-01-05 23:02:19"
-16.9830367,-57.3822286,Alice,"2015-01-06 00:00:04"
-16.9191414,-57.4493814,Anderson,"2015-01-06 00:00:48"
-16.8864478,-57.4090117,Fera,"2015-01-06 00:01:18"
-16.8763075,-57.4375175,Dale,"2015-01-06 00:01:23"
-16.9247286,-57.3923464,Picole,"2015-01-06 00:01:29"
-16.9208586,-57.4440978,Anderson,"2015-01-06 01:00:09"
-16.8763944,-57.4374906,Dale,"2015-01-06 01:00:17"
-16.9830683,-57.3822264,Alice,"2015-01-06 01:00:30"
-16.8864125,-57.4090722,Fera,"2015-01-06 01:00:54"
-16.9247528,-57.3922839,Picole,"2015-01-06 01:01:17"
-16.9830586,-57.3822256,Alice,"2015-01-06 02:00:22"
-16.8762803,-57.4375094,Dale,"2015-01-06 02:00:30"
-16.9240869,-57.3923247,Picole,"2015-01-06 02:01:08"
-16.9828875,-57.3824444,Alice,"2015-01-06 03:00:15"
-16.9222264,-57.4444867,Anderson,"2015-01-06 03:00:19"
-16.8762722,-57.4375375,Dale,"2015-01-06 03:01:13"
-16.9250142,-57.3945961,Picole,"2015-01-06 03:01:29"
-16.8864456,-57.4090711,Fera,"2015-01-06 03:01:45"
-16.8759411,-57.4373106,Dale,"2015-01-06 04:00:30"
-16.9832186,-57.3821539,Alice,"2015-01-06 04:00:49"
-16.8863983,-57.4091425,Fera,"2015-01-06 04:00:54"
-16.9245028,-57.3923661,Picole,"2015-01-06 04:01:17"
-16.9218383,-57.4333133,Anderson,"2015-01-06 04:01:18"
-16.9824753,-57.3832897,Alice,"2015-01-06 05:00:10"
-16.9265128,-57.4331553,Anderson,"2015-01-06 05:00:36"
-16.8754453,-57.4383617,Dale,"2015-01-06 05:00:48"
-16.8863914,-57.4090419,Fera,"2015-01-06 05:01:01"
-16.9241647,-57.3930381,Picole,"2015-01-06 05:01:12"
-16.9825175,-57.3845461,Alice,"2015-01-06 06:00:03"
-16.8757517,-57.4387181,Dale,"2015-01-06 06:00:17"
-16.8864514,-57.4090756,Fera,"2015-01-06 06:00:18"
-16.9263611,-57.4331719,Anderson,"2015-01-06 06:01:00"
-16.8754981,-57.4387564,Dale,"2015-01-06 07:00:30"
-16.9262514,-57.4331878,Anderson,"2015-01-06 07:00:30"
-16.8864308,-57.40908,Fera,"2015-01-06 07:01:09"
-16.9247175,-57.3927114,Picole,"2015-01-06 07:02:02"
-16.9824656,-57.3846075,Alice,"2015-01-06 08:00:30"
-16.8864169,-57.4090486,Fera,"2015-01-06 08:01:00"
-16.8752411,-57.4391322,Dale,"2015-01-06 08:01:38"
-16.9834342,-57.3840503,Alice,"2015-01-06 09:00:22"
-16.8750353,-57.4391267,Dale,"2015-01-06 09:00:30"
-16.8864644,-57.409045,Fera,"2015-01-06 09:01:44"
-16.8750389,-57.4391022,Dale,"2015-01-06 10:00:20"
-16.9835147,-57.3840797,Alice,"2015-01-06 10:00:41"
-16.8832192,-57.4082883,Fera,"2015-01-06 10:00:50"
-16.8837119,-57.4079892,Fera,"2015-01-06 11:00:14"
-16.8749897,-57.4391181,Dale,"2015-01-06 11:00:20"
-16.9247533,-57.3926786,Picole,"2015-01-06 11:00:29"
-16.9834994,-57.3840333,Alice,"2015-01-06 11:00:33"
-16.9247408,-57.3926481,Picole,"2015-01-06 12:00:13"
-16.8839233,-57.40999,Fera,"2015-01-06 12:00:27"
-16.87495,-57.4391683,Dale,"2015-01-06 12:01:00"
-16.9834728,-57.3840467,Alice,"2015-01-06 12:01:00"
-16.9248208,-57.3940297,Picole,"2015-01-06 13:00:13"
-16.8749067,-57.4391072,Dale,"2015-01-06 13:00:22"
-16.8838583,-57.410075,Fera,"2015-01-06 13:00:55"
-16.9834131,-57.3833197,Alice,"2015-01-06 13:01:18"
-16.9825694,-57.3787342,Alice,"2015-01-06 14:00:18"
-16.87494,-57.4388825,Dale,"2015-01-06 14:00:19"
-16.9242192,-57.3949228,Picole,"2015-01-06 14:00:29"
-16.8839539,-57.4100142,Fera,"2015-01-06 14:01:00"
-16.9247389,-57.3932925,Picole,"2015-01-06 15:00:12"
-16.9782978,-57.3788228,Alice,"2015-01-06 15:00:25"
-16.8748614,-57.4390036,Dale,"2015-01-06 15:00:48"
-16.9773592,-57.3796142,Alice,"2015-01-06 16:00:09"
-16.8748722,-57.4391819,Dale,"2015-01-06 16:00:15"
-16.9252978,-57.3952267,Picole,"2015-01-06 16:00:17"
-16.925315,-57.3952403,Picole,"2015-01-06 16:01:17"
-16.9747944,-57.3818467,Alice,"2015-01-06 17:00:09"
-16.8856669,-57.4052314,Caiman,"2015-01-06 17:00:33"
-16.8748803,-57.4390864,Dale,"2015-01-06 17:00:45"
-16.8838969,-57.4100714,Fera,"2015-01-06 17:02:30"
-16.9736078,-57.3848906,Alice,"2015-01-06 18:00:15"
-16.8749467,-57.4391181,Dale,"2015-01-06 18:00:30"
-16.8838767,-57.4100894,Fera,"2015-01-06 18:00:44"
-16.8857742,-57.4052342,Caiman,"2015-01-06 18:00:58"
-16.9251411,-57.39509,Picole,"2015-01-06 18:01:28"
-16.8749014,-57.4390825,Dale,"2015-01-06 19:00:22"
-16.8856053,-57.4052239,Caiman,"2015-01-06 19:00:53"
-16.88294,-57.4127506,Fera,"2015-01-06 19:01:01"
-16.8858106,-57.4052425,Caiman,"2015-01-06 20:00:16"
-16.8748797,-57.4392492,Dale,"2015-01-06 20:00:48"
-16.8814417,-57.4150589,Fera,"2015-01-06 20:01:20"
-16.9254697,-57.3940503,Picole,"2015-01-06 20:01:30"
-16.8796522,-57.4168392,Fera,"2015-01-06 21:00:29"
-16.8856292,-57.4054394,Caiman,"2015-01-06 21:00:31"
-16.8748922,-57.4392044,Dale,"2015-01-06 21:00:32"
-16.8797119,-57.4168725,Fera,"2015-01-06 22:00:13"
-16.8747261,-57.439135,Dale,"2015-01-06 22:00:30"
-16.9252867,-57.3952656,Picole,"2015-01-06 22:02:45"
-16.8796472,-57.4169442,Fera,"2015-01-06 23:00:14"
-16.9731675,-57.3861689,Alice,"2015-01-06 23:00:22"
-16.8746206,-57.4392831,Dale,"2015-01-06 23:00:35"
-16.8857433,-57.4053322,Caiman,"2015-01-06 23:02:58"
-16.9731936,-57.3861486,Alice,"2015-01-07 00:00:18"
-16.879595,-57.4169097,Fera,"2015-01-07 00:00:35"
-16.8857331,-57.4053039,Caiman,"2015-01-07 00:00:48"
-16.8746294,-57.4392292,Dale,"2015-01-07 00:01:12"
-16.9253158,-57.3952136,Picole,"2015-01-07 00:01:28"
-16.8747261,-57.4392097,Dale,"2015-01-07 01:00:30"
-16.8856231,-57.4051697,Caiman,"2015-01-07 01:00:30"
-16.8795972,-57.4168911,Fera,"2015-01-07 01:00:54"
-16.9731894,-57.386125,Alice,"2015-01-07 01:01:03"
-16.9253192,-57.3952231,Picole,"2015-01-07 01:01:21"
-16.8796072,-57.4169128,Fera,"2015-01-07 02:00:14"
-16.8749747,-57.4392492,Dale,"2015-01-07 02:00:30"
-16.9731769,-57.3861694,Alice,"2015-01-07 02:00:47"
-16.8855397,-57.4051181,Caiman,"2015-01-07 02:00:48"
-16.9253194,-57.3952439,Picole,"2015-01-07 02:01:33"
-16.8856297,-57.4051208,Caiman,"2015-01-07 03:00:11"
-16.8795878,-57.4169042,Fera,"2015-01-07 03:00:33"
-16.9731042,-57.3859353,Alice,"2015-01-07 03:00:45"
-16.8749019,-57.4392597,Dale,"2015-01-07 03:00:48"
-16.9251058,-57.3944369,Picole,"2015-01-07 03:01:25"
-16.8747336,-57.4392022,Dale,"2015-01-07 04:00:09"
-16.9732589,-57.386485,Alice,"2015-01-07 04:00:11"
-16.8794406,-57.4170942,Fera,"2015-01-07 04:00:29"
-16.9256508,-57.3941108,Picole,"2015-01-07 04:01:08"
-16.9732211,-57.3863672,Alice,"2015-01-07 05:00:08"
-16.8794386,-57.4170381,Fera,"2015-01-07 05:00:16"
-16.8745439,-57.4392161,Dale,"2015-01-07 05:00:31"
-16.8855306,-57.4050561,Caiman,"2015-01-07 05:00:54"
-16.9249472,-57.3948697,Picole,"2015-01-07 05:01:08"
-16.8794731,-57.4170653,Fera,"2015-01-07 06:00:12"
-16.8859386,-57.4054856,Caiman,"2015-01-07 06:00:20"
-16.9256536,-57.3941131,Picole,"2015-01-07 06:01:29"
-16.8749261,-57.4393397,Dale,"2015-01-07 06:01:54"
-16.9731667,-57.3865353,Alice,"2015-01-07 06:02:05"
-16.8749447,-57.4392322,Dale,"2015-01-07 07:00:30"
-16.9735106,-57.3869483,Alice,"2015-01-07 07:00:47"
-16.9256708,-57.3939978,Picole,"2015-01-07 07:01:15"
-16.9773606,-57.3881669,Alice,"2015-01-07 08:00:02"
-16.9250239,-57.39387,Picole,"2015-01-07 08:00:04"
-16.8748381,-57.4391278,Dale,"2015-01-07 08:00:32"
-16.9252867,-57.3952656,Picole,"2015-01-07 09:00:25"
-16.8747431,-57.4392094,Dale,"2015-01-07 09:00:30"
-16.9754336,-57.3867881,Alice,"2015-01-07 09:01:10"
-16.9252225,-57.3942839,Picole,"2015-01-07 10:00:11"
-16.8748578,-57.4393064,Dale,"2015-01-07 10:00:30"
-16.9754944,-57.3867475,Alice,"2015-01-07 10:00:54"
-16.9252206,-57.3940106,Picole,"2015-01-07 11:00:22"
-16.8746481,-57.4392436,Dale,"2015-01-07 11:00:30"
-16.9754639,-57.3866833,Alice,"2015-01-07 11:01:33"
-16.9251422,-57.3941122,Picole,"2015-01-07 12:00:11"
-16.9755508,-57.3867239,Alice,"2015-01-07 12:00:36"
-16.9256756,-57.3940217,Picole,"2015-01-07 13:00:10"
-16.9732164,-57.3866286,Alice,"2015-01-07 13:00:30"
-16.9245381,-57.3958325,Picole,"2015-01-07 14:00:10"
-16.9732178,-57.3865344,Alice,"2015-01-07 14:00:31"
-16.9246536,-57.3967728,Picole,"2015-01-07 15:00:29"
-16.9732114,-57.3865294,Alice,"2015-01-07 15:00:48"
-16.9731878,-57.3865383,Alice,"2015-01-07 16:00:30"
-16.9246364,-57.3967728,Picole,"2015-01-07 16:00:31"
-16.9246419,-57.3967636,Picole,"2015-01-07 16:01:20"
-16.9731544,-57.3865186,Alice,"2015-01-07 17:00:19"
-16.9733147,-57.3865633,Alice,"2015-01-07 18:00:30"
-16.9244703,-57.3959694,Picole,"2015-01-07 18:01:47"
-16.9732642,-57.3865167,Alice,"2015-01-07 19:00:47"
-16.9732697,-57.3865481,Alice,"2015-01-07 20:00:09"
-16.9244969,-57.3959564,Picole,"2015-01-07 20:01:46"
-16.9732378,-57.3865231,Alice,"2015-01-07 21:00:11"
-16.9244414,-57.3959739,Picole,"2015-01-07 22:01:54"
-16.9732469,-57.3865575,Alice,"2015-01-07 23:00:54"
-16.9732244,-57.3865808,Alice,"2015-01-08 00:00:30"
-16.9244464,-57.3959508,Picole,"2015-01-08 00:02:01"
-16.9732783,-57.3865483,Alice,"2015-01-08 01:00:48"
-16.9244631,-57.3959503,Picole,"2015-01-08 01:01:25"
-16.9732522,-57.3865208,Alice,"2015-01-08 02:00:30"
-16.9251939,-57.3945197,Picole,"2015-01-08 02:01:19"
-16.9732631,-57.3865769,Alice,"2015-01-08 03:00:48"
-16.9256786,-57.3939767,Picole,"2015-01-08 03:01:13"
-16.9731858,-57.3864756,Alice,"2015-01-08 04:00:25"
-16.9255956,-57.3939997,Picole,"2015-01-08 04:01:15"
-16.976605,-57.3904142,Alice,"2015-01-08 05:00:30"
-16.9256625,-57.3939231,Picole,"2015-01-08 05:01:15"
-16.9743778,-57.3949239,Alice,"2015-01-08 06:00:17"
-16.9256289,-57.3939578,Picole,"2015-01-08 06:01:48"
-16.9755286,-57.3868628,Alice,"2015-01-08 07:00:19"
-16.9256525,-57.3940239,Picole,"2015-01-08 07:01:15"
-16.9256231,-57.3940008,Picole,"2015-01-08 08:00:02"
-16.9256869,-57.3940578,Picole,"2015-01-08 09:00:23"
-16.8736233,-57.4405647,Dale,"2015-01-08 10:00:16"
-16.9256583,-57.3939336,Picole,"2015-01-08 10:00:54"
-16.92568,-57.3939708,Picole,"2015-01-08 11:00:16"
-16.8739311,-57.4404603,Dale,"2015-01-08 11:00:18"
-16.9732644,-57.3865711,Alice,"2015-01-08 11:00:29"
-16.9243367,-57.3961703,Picole,"2015-01-08 12:00:09"
-16.9234503,-57.4478556,Anderson,"2015-01-08 12:00:19"
-16.9732536,-57.3865289,Alice,"2015-01-08 12:00:19"
-16.9234822,-57.4478469,Anderson,"2015-01-08 13:00:15"
-16.9732369,-57.3865019,Alice,"2015-01-08 13:00:16"
-16.92414,-57.3956283,Picole,"2015-01-08 13:00:30"
-16.973175,-57.3862425,Alice,"2015-01-08 14:00:07"
-16.9256269,-57.3941533,Picole,"2015-01-08 14:00:21"
-16.873735,-57.4400347,Dale,"2015-01-08 14:01:52"
-16.9256408,-57.3941508,Picole,"2015-01-08 15:00:12"
-16.8737622,-57.4400219,Dale,"2015-01-08 15:00:16"
-16.9731511,-57.3862919,Alice,"2015-01-08 15:00:30"
-16.92338,-57.4478072,Anderson,"2015-01-08 15:00:54"
-16.9731561,-57.3858744,Alice,"2015-01-08 16:00:15"
-16.8737564,-57.4400175,Dale,"2015-01-08 16:00:30"
-16.9234092,-57.4478844,Anderson,"2015-01-08 16:00:31"
-16.9256303,-57.3941492,Picole,"2015-01-08 16:00:45"
-16.9256806,-57.3941683,Picole,"2015-01-08 16:01:18"
-16.9731147,-57.3859242,Alice,"2015-01-08 17:00:07"
-16.9235453,-57.4477806,Anderson,"2015-01-08 17:00:16"
-16.8737117,-57.4400025,Dale,"2015-01-08 17:01:30"
-16.9175214,-57.4597036,Anderson,"2015-01-08 18:00:13"
-16.9731522,-57.3859053,Alice,"2015-01-08 18:00:29"
-16.8736936,-57.4400969,Dale,"2015-01-08 18:00:48"
-16.9255875,-57.3941428,Picole,"2015-01-08 18:01:29"
-16.9729864,-57.3861681,Alice,"2015-01-08 19:00:17"
-16.9731428,-57.3861494,Alice,"2015-01-08 20:00:30"
-16.9170378,-57.4666647,Anderson,"2015-01-08 20:00:59"
-16.9256025,-57.3941481,Picole,"2015-01-08 20:01:30"
-16.9168667,-57.4686714,Anderson,"2015-01-08 21:00:12"
-16.9731636,-57.3858461,Alice,"2015-01-08 21:00:14"
-16.8737522,-57.440245,Dale,"2015-01-08 21:02:48"
-16.9731269,-57.3860214,Alice,"2015-01-08 22:00:48"
-16.9255608,-57.3941558,Picole,"2015-01-08 22:01:13"
-16.9730508,-57.3860633,Alice,"2015-01-08 23:00:08"
-16.8736808,-57.4401617,Dale,"2015-01-08 23:01:26"
-16.9731261,-57.3860275,Alice,"2015-01-09 00:00:11"
-16.9253258,-57.3952489,Picole,"2015-01-09 00:01:48"
-16.8737742,-57.4402961,Dale,"2015-01-09 00:03:08"
-16.9730119,-57.3857069,Alice,"2015-01-09 01:00:57"
-16.9253506,-57.3952206,Picole,"2015-01-09 01:01:28"
-16.9731708,-57.3860217,Alice,"2015-01-09 02:00:29"
-16.9253294,-57.3952244,Picole,"2015-01-09 02:01:30"
-16.9766611,-57.3871886,Alice,"2015-01-09 03:00:30"
-16.8736425,-57.4396425,Dale,"2015-01-09 03:01:00"
-16.9253539,-57.3940544,Picole,"2015-01-09 03:01:11"
-16.873395,-57.4399369,Dale,"2015-01-09 04:00:48"
-16.9765644,-57.3871669,Alice,"2015-01-09 04:00:56"
-16.9256522,-57.3940714,Picole,"2015-01-09 04:01:29"
-16.9766833,-57.3872808,Alice,"2015-01-09 05:00:07"
-16.8723281,-57.4397981,Dale,"2015-01-09 05:00:09"
-16.8849989,-57.4163258,Caiman,"2015-01-09 05:01:00"
-16.9256344,-57.3940369,Picole,"2015-01-09 05:01:13"
-16.915165,-57.4712822,Anderson,"2015-01-09 05:01:30"
-16.8686339,-57.4414264,Dale,"2015-01-09 06:00:11"
-16.8841208,-57.4162678,Caiman,"2015-01-09 06:00:21"
-16.9773703,-57.3882425,Alice,"2015-01-09 06:00:27"
-16.9145242,-57.4724369,Anderson,"2015-01-09 06:00:29"
-16.9256078,-57.3940025,Picole,"2015-01-09 06:01:19"
-16.9147069,-57.4722269,Anderson,"2015-01-09 07:00:13"
-16.8841156,-57.41642,Caiman,"2015-01-09 07:00:14"
-16.9774106,-57.3888044,Alice,"2015-01-09 07:00:36"
-16.859955,-57.4374575,Dale,"2015-01-09 07:00:48"
-16.9256081,-57.3940911,Picole,"2015-01-09 07:01:20"
-16.8696364,-57.4414669,Dale,"2015-01-09 08:00:01"
-16.9256367,-57.3939844,Picole,"2015-01-09 08:00:07"
-16.914415,-57.4725956,Anderson,"2015-01-09 08:00:14"
-16.9772803,-57.3889058,Alice,"2015-01-09 08:00:18"
-16.8847503,-57.4161711,Caiman,"2015-01-09 08:00:53"
-16.9256503,-57.3940019,Picole,"2015-01-09 09:00:19"
-16.8722317,-57.4403611,Dale,"2015-01-09 09:00:30"
-16.9773653,-57.3889728,Alice,"2015-01-09 09:00:30"
-16.914605,-57.4741519,Anderson,"2015-01-09 09:00:39"
-16.88522,-57.4162142,Caiman,"2015-01-09 09:01:31"
-16.8840136,-57.4163056,Caiman,"2015-01-09 10:00:14"
-16.9774217,-57.3889289,Alice,"2015-01-09 10:00:14"
-16.8718475,-57.4403172,Dale,"2015-01-09 10:00:24"
-16.9256375,-57.3940189,Picole,"2015-01-09 10:00:29"
-16.9145208,-57.4738344,Anderson,"2015-01-09 10:00:30"
-16.9256214,-57.3940269,Picole,"2015-01-09 11:00:15"
-16.8842517,-57.4165133,Caiman,"2015-01-09 11:00:21"
-16.9773917,-57.3886264,Alice,"2015-01-09 11:00:26"
-16.8719094,-57.4400669,Dale,"2015-01-09 11:00:29"
-16.9144911,-57.4738656,Anderson,"2015-01-09 11:01:03"
-16.9257311,-57.3940111,Picole,"2015-01-09 12:00:15"
-16.8717903,-57.4400617,Dale,"2015-01-09 12:00:30"
-16.9773089,-57.3889419,Alice,"2015-01-09 12:00:30"
-16.8843103,-57.4158664,Caiman,"2015-01-09 12:00:32"
-16.9145725,-57.4738411,Anderson,"2015-01-09 12:00:54"
-16.8844597,-57.4162011,Caiman,"2015-01-09 13:00:11"
-16.9135019,-57.4783017,Anderson,"2015-01-09 13:00:13"
-16.9213914,-57.393135,Picole,"2015-01-09 13:00:17"
-16.8718511,-57.439885,Dale,"2015-01-09 13:00:17"
-16.97738,-57.3888889,Alice,"2015-01-09 13:00:30"
-16.8718978,-57.4399356,Dale,"2015-01-09 14:00:19"
-16.9113547,-57.4808336,Anderson,"2015-01-09 14:00:30"
-16.8850367,-57.4163283,Caiman,"2015-01-09 14:00:50"
-16.9211242,-57.3931422,Picole,"2015-01-09 14:00:53"
-16.9773078,-57.3893764,Alice,"2015-01-09 14:01:18"
-16.9113839,-57.4808567,Anderson,"2015-01-09 15:00:14"
-16.9210981,-57.3932103,Picole,"2015-01-09 15:00:22"
-16.8840942,-57.4163689,Caiman,"2015-01-09 15:00:31"
-16.8718675,-57.4404214,Dale,"2015-01-09 15:00:59"
-16.9114992,-57.4809814,Anderson,"2015-01-09 16:00:21"
-16.9211644,-57.3932353,Picole,"2015-01-09 16:00:22"
-16.921125,-57.3932042,Picole,"2015-01-09 16:01:12"
-16.8720903,-57.4404947,Dale,"2015-01-09 16:01:13"
-16.9772436,-57.3895639,Alice,"2015-01-09 16:01:39"
